latitude,longitude,frp,year
29.33988,-82.12881,15.94,2002
28.97935,-81.98356,20.48,2022
29.10004,-82.10292,28.94,2011
29.11148,-82.37416,15.1,2003
28.98812,-82.02869,17.82,2011
29.3344,-81.84555,18.71,2020
29.10978,-82.30299,34.9,2013
29.27451,-82.00935,30.03,2017
29.50376,-82.26604,23.56,2014
29.06884,-81.91727,23.41,2004
28.96091,-82.08256,29.29,2003
29.09592,-81.67129,39.33,2004
29.38444,-82.15558,33.23,2006
29.04489,-82.08203,37.16,2014
29.37579,-82.12382,33.37,2022
29.4725,-81.82832,21.7,2005
28.99308,-81.79254,23.1,2016
29.2586,-81.96542,11.58,2007
29.04326,-81.985,18.57,2005
29.08838,-82.20791,37.5,2006
29.25531,-82.24123,30.31,2000
29.17572,-82.17728,28.19,2002
28.88265,-82.34533,22.14,2017
29.27169,-81.91249,22.73,2015
29.24701,-82.3131,26.27,2019
29.0725,-81.94426,32.91,2014
29.32027,-82.30427,19.37,2022
29.33609,-82.44303,19.18,2010
29.06573,-81.94658,32.03,2005
29.14048,-81.98899,20.79,2018
29.36636,-82.14594,30.99,2020
28.81736,-82.15395,31.91,2005
29.16317,-82.15876,28.25,2010
29.34669,-82.26956,39.44,2015
28.87841,-81.84365,37.73,2017
28.99972,-82.06719,25.11,2014
29.03891,-82.13459,28.21,2000
29.24612,-82.18182,32.89,2009
29.23621,-81.96217,34.74,2015
29.12604,-82.08712,37.11,2011
29.41447,-82.35218,24.93,2014
28.68799,-82.21648,38.54,2007
29.41334,-82.26286,53.52,2014
29.18117,-81.70279,39.97,2003
29.39732,-82.03877,22.92,2018
29.07654,-82.39178,22.31,2019
29.08845,-81.98148,31.66,2006
29.28983,-82.27983,18.76,2005
29.16113,-82.1854,37.77,2009
28.81139,-82.25601,13.03,2003
29.17505,-81.8626,36.77,2013
29.70122,-82.33502,30.45,2004
29.14047,-82.05942,39.04,2007
29.22947,-82.32963,18.83,2008
29.22564,-82.18124,23.12,2002
28.96243,-82.33598,35.03,2008
29.32967,-82.18555,14.52,2014
29.36251,-82.10929,40.07,2002
29.21482,-82.08383,20.3,2021
29.09597,-82.39163,30.0,2013
29.03615,-81.9647,20.71,2010
29.28723,-82.20402,20.02,2015
29.10059,-81.96907,13.59,2001
29.45206,-81.98812,28.66,2005
29.18211,-82.06617,28.09,2013
29.29115,-81.79729,34.85,2005
29.40226,-81.80058,17.84,2002
29.13289,-82.17283,17.5,2005
29.49083,-81.82093,31.14,2022
29.21627,-82.25052,30.63,2006
29.25365,-82.15503,28.54,2007
29.01611,-82.08381,34.41,2003
29.21836,-81.87196,27.45,2004
29.08147,-82.04187,38.73,2003
29.3835,-82.20396,41.31,2004
28.96575,-81.83837,35.07,2021
29.0271,-81.92199,34.73,2000
29.12709,-82.12887,25.12,2004
29.31026,-81.84182,23.33,2014
29.25885,-82.11907,37.44,2018
29.3875,-82.08099,21.54,2013
29.17105,-81.96921,27.5,2017
29.28444,-82.29167,21.37,2009
29.2599,-82.33111,33.92,2009
28.99453,-81.99203,37.19,2006
29.20796,-82.21066,42.08,2007
29.33928,-82.148,28.11,2015
29.16532,-82.1127,28.83,2011
29.19195,-81.97236,26.5,2018
29.01109,-81.95205,31.68,2002
29.38969,-81.99306,28.27,2008
29.29697,-81.66222,34.69,2009
29.15254,-82.20668,22.03,2013
29.04804,-81.97564,22.48,2004
29.03725,-82.08662,33.94,2016
29.63822,-82.29219,31.49,2018
29.34264,-82.28692,18.08,2021
29.11351,-82.18145,11.98,2007
29.38063,-81.98857,29.06,2013
29.39485,-81.89499,37.75,2021
29.30035,-82.06533,24.48,2022
29.2277,-82.03935,21.54,2016
29.21374,-82.00083,17.06,2005
29.00234,-81.84401,35.96,2003
29.00118,-82.0541,26.31,2013
29.201,-81.99522,25.85,2002
28.98057,-82.27518,28.2,2001
28.97715,-82.05943,24.38,2003
29.31207,-81.84778,21.54,2003
29.23903,-81.84733,41.42,2007
29.30803,-81.89586,29.9,2004
29.40741,-81.64749,40.31,2022
29.28151,-82.071,20.71,2010
29.21437,-81.65953,22.43,2018
29.51464,-82.20822,33.92,2001
29.34965,-81.76638,45.26,2002
29.15794,-81.80162,18.2,2009
29.10335,-81.85797,32.68,2018
29.21603,-81.99648,16.79,2007
28.97524,-82.00586,15.96,2006
29.22292,-82.08489,19.25,2007
29.45439,-81.7211,36.64,2020
29.24365,-81.8633,15.88,2010
29.47342,-82.05758,34.57,2003
28.97421,-81.91713,47.21,2013
29.14682,-82.05683,39.04,2002
29.20458,-81.93432,29.38,2016
28.88306,-81.86122,16.77,2018
29.28711,-81.98049,30.12,2012
29.41786,-81.95437,11.42,2007
29.39454,-82.15091,41.19,2012
29.12058,-82.33955,25.69,2002
29.3405,-81.96869,26.69,2018
29.27589,-82.0062,22.22,2003
29.2587,-82.51356,23.95,2006
29.01827,-82.00025,29.83,2021
29.14733,-82.15393,38.31,2019
29.5413,-81.9742,26.56,2007
29.27951,-81.88273,26.61,2001
29.14828,-82.18536,29.76,2012
29.20735,-81.91988,20.94,2017
29.21019,-81.85956,29.28,2000
29.11683,-81.76957,32.61,2007
29.43846,-81.81452,21.14,2020
29.39264,-81.85347,32.68,2002
29.2751,-82.05103,34.2,2004
29.09795,-81.76772,35.41,2010
29.51868,-81.76077,43.1,2013
29.33788,-81.98144,21.68,2000
29.06939,-81.93242,18.7,2008
29.5225,-82.12959,42.26,2001
29.02202,-82.22386,23.05,2017
29.04097,-82.13646,28.39,2012
29.28813,-81.96883,34.4,2020
29.06423,-81.83469,27.67,2000
29.52344,-82.0809,22.44,2015
29.38474,-82.18949,35.51,2010
29.12341,-81.98687,25.94,2008
29.3249,-81.54121,35.78,2016
29.06102,-81.87389,28.45,2007
29.31553,-82.13828,23.41,2001
29.24856,-82.49572,10.28,2012
28.9753,-82.2706,38.59,2005
29.31801,-81.84434,31.74,2018
28.94878,-81.78485,29.92,2018
28.99661,-82.15013,35.88,2015
29.70557,-82.16795,26.86,2001
29.32048,-81.98963,29.67,2000
29.42587,-82.18204,36.41,2004
29.14926,-81.96529,32.56,2001
28.8671,-81.82301,29.28,2004
29.26314,-82.40439,39.4,2011
28.85856,-82.13472,18.11,2018
29.33284,-81.96953,30.68,2013
29.28968,-81.941,10.8,2020
29.09426,-81.80272,14.4,2019
29.06654,-82.03053,23.16,2018
29.27916,-82.22132,27.41,2005
29.0604,-82.1182,11.09,2018
28.76058,-81.69576,29.75,2019
29.19998,-82.19608,39.58,2019
29.25227,-81.83145,31.55,2002
29.17161,-82.02145,47.84,2005
28.90683,-82.40909,32.54,2010
28.96867,-82.19344,29.81,2007
29.15156,-82.21668,30.58,2001
28.93036,-82.28043,35.47,2005
29.367,-82.1992,21.64,2003
29.36618,-81.90918,17.14,2018
29.05006,-82.28298,29.43,2001
29.27009,-82.10391,33.89,2003
29.30819,-82.01059,19.94,2017
29.41595,-81.59541,21.09,2010
29.00384,-82.19828,26.25,2020
29.21489,-81.86758,40.65,2005
29.36237,-82.0067,35.09,2017
29.18042,-82.11091,16.85,2008
29.12944,-82.188,33.76,2017
29.31193,-82.00438,24.58,2011
29.28707,-82.05815,32.39,2015
28.98456,-82.04722,29.52,2005
28.89043,-82.43747,24.58,2012
29.22474,-82.43571,30.7,2008
29.39963,-81.93775,33.8,2011
29.55381,-82.0389,29.95,2014
29.08417,-82.03192,27.71,2022
29.27377,-82.09777,25.43,2011
29.27652,-82.2338,28.2,2001
29.08077,-81.88044,17.12,2013
29.478,-82.1188,36.41,2007
29.11862,-82.13219,28.42,2022
29.4387,-82.00929,18.94,2019
29.18528,-81.796,41.66,2014
29.45181,-81.60066,40.53,2004
29.15306,-81.98988,28.75,2021
28.64178,-81.81577,18.75,2008
28.96539,-82.1831,38.22,2002
29.40603,-81.94067,14.93,2016
29.09603,-82.41343,31.7,2022
29.05335,-82.21287,21.66,2004
29.30013,-82.27744,24.24,2003
29.41623,-82.1652,32.63,2017
29.2976,-81.79069,18.18,2008
29.05602,-81.92085,26.5,2008
29.17854,-82.2648,33.56,2021
29.19245,-82.10749,32.83,2007
29.1067,-81.86532,30.42,2008
29.23904,-82.08194,30.44,2008
29.07055,-81.86401,16.45,2021
29.50592,-81.85002,40.58,2014
29.57396,-82.03618,21.91,2013
29.14848,-82.10771,13.54,2013
29.35258,-82.07728,16.2,2011
29.30348,-82.25541,31.27,2016
29.34067,-82.31747,34.95,2016
29.24168,-82.09,32.66,2001
29.52873,-82.05936,35.73,2011
29.1695,-82.19823,31.7,2020
29.01887,-81.81901,23.08,2007
29.04184,-81.8864,34.22,2018
29.5369,-82.21683,25.96,2008
29.2082,-82.33504,26.49,2005
29.38365,-81.8699,18.32,2006
29.372,-82.26323,25.57,2013
29.08194,-82.41872,26.83,2021
29.60578,-82.03785,22.3,2000
29.01495,-82.01957,37.45,2009
29.14436,-82.33525,25.64,2011
29.5877,-82.18213,29.25,2009
29.06174,-82.36118,25.4,2016
29.26036,-81.59091,27.93,2011
28.98618,-82.15099,25.83,2015
29.47764,-81.56544,36.16,2020
29.14409,-81.93092,18.4,2020
28.84114,-82.09096,31.8,2007
29.47311,-82.25195,31.06,2021
28.97939,-82.10185,31.48,2000
28.86142,-82.5757,27.57,2012
29.39712,-82.07982,18.77,2018
29.27651,-82.21104,25.57,2020
28.94313,-81.97476,13.12,2021
29.11417,-81.9419,32.94,2017
29.44093,-82.02579,30.88,2004
29.1935,-82.34884,13.6,2021
29.06595,-81.84811,21.98,2007
29.02741,-81.82546,23.67,2010
29.50691,-82.22538,34.71,2014
29.33056,-82.22331,34.19,2019
29.03266,-81.71944,34.36,2016
29.40849,-81.87404,20.9,2004
29.17536,-81.98176,31.56,2013
29.5892,-82.09058,31.88,2022
29.20161,-82.02869,30.6,2010
29.13366,-82.14235,27.55,2008
29.19691,-81.98168,39.67,2018
29.22897,-82.26789,28.26,2019
29.133,-82.23438,31.0,2013
29.3828,-82.09825,32.54,2011
29.23819,-81.69877,23.44,2016
29.30867,-81.80812,24.3,2022
29.1127,-81.94854,23.77,2003
29.03148,-81.8997,34.5,2009
29.50087,-81.87172,25.54,2016
29.07562,-82.15303,45.53,2010
28.82725,-81.85112,27.8,2006
29.4099,-81.72255,28.52,2007
29.17728,-82.07365,24.33,2000
29.11741,-82.11851,21.21,2001
29.40405,-82.24224,35.07,2017
29.03713,-82.22886,31.2,2000
29.23556,-81.97477,29.04,2014
29.04456,-81.90514,24.02,2022
29.22662,-82.06967,27.12,2013
29.0702,-82.28547,26.8,2004
29.45362,-82.39611,35.31,2016
29.19243,-82.14837,30.5,2006
29.26603,-82.30186,20.32,2016
29.37703,-82.08848,24.51,2017
29.26716,-82.18279,28.11,2015
29.20353,-82.04834,20.79,2018
28.86439,-82.10984,24.53,2002
29.22311,-82.12988,25.49,2020
28.82501,-81.99637,48.81,2009
29.20489,-82.00253,33.51,2009
28.87202,-82.23272,36.1,2013
29.20421,-82.14022,28.11,2004
29.1549,-82.117,24.34,2011
29.5635,-82.33589,26.69,2011
29.50062,-82.01459,23.92,2012
29.049,-81.94341,33.49,2015
28.97354,-81.97968,18.37,2005
29.42064,-81.87882,43.61,2005
29.36494,-81.74504,37.34,2015
29.29744,-82.31664,30.86,2011
29.36977,-82.33436,19.02,2004
29.00286,-82.0379,33.74,2002
29.08407,-82.0714,34.06,2022
29.35863,-82.22163,27.55,2007
28.9215,-81.79461,26.56,2010
28.93716,-82.0929,22.51,2007
29.08032,-82.32403,29.17,2020
28.95211,-81.83228,8.6,2001
29.01849,-81.64101,29.19,2016
29.4147,-82.34609,29.88,2015
29.15806,-82.12929,33.67,2008
29.33143,-82.02025,23.58,2007
29.06667,-81.88836,31.61,2018
28.87395,-81.94635,24.67,2015
29.23954,-82.06102,26.68,2012
29.01424,-81.93976,31.06,2019
29.21008,-81.8104,25.71,2016
28.96741,-82.16018,21.85,2001
29.25465,-81.91895,15.66,2010
28.97735,-82.15237,17.9,2022
29.25425,-82.13791,28.93,2021
29.23905,-81.89809,36.7,2009
28.80238,-82.22643,26.0,2003
29.31337,-82.02942,35.06,2013
29.43084,-81.86648,33.99,2006
29.46545,-81.81785,30.8,2006
29.53801,-82.07781,24.73,2013
29.45414,-81.98657,26.31,2014
29.12852,-82.29158,30.47,2016
29.35028,-81.90162,25.83,2013
29.19923,-81.95053,21.18,2016
29.28669,-82.44767,26.45,2004
29.10617,-81.85033,34.21,2019
29.36786,-82.20329,13.39,2022
29.54271,-82.04882,22.42,2010
29.40429,-82.09644,32.83,2022
29.34805,-81.89692,22.51,2022
29.06075,-82.10623,27.26,2006
28.98218,-81.98352,37.33,2009
29.05263,-82.434,35.41,2005
29.4198,-82.33705,27.74,2010
29.13494,-82.35505,19.44,2021
29.11922,-82.12684,17.84,2017
29.13189,-81.71989,31.05,2000
29.0056,-82.10355,29.57,2001
29.30282,-81.77493,31.05,2008
29.33537,-82.02098,29.99,2009
29.27404,-81.84463,23.15,2019
29.36329,-81.86057,19.53,2007
29.19899,-82.29079,28.95,2022
29.52432,-82.12233,38.06,2012
28.86692,-81.76718,33.99,2017
29.18641,-81.77981,31.83,2006
28.9821,-82.27553,37.03,2020
28.96316,-82.13311,18.3,2018
28.97563,-82.13068,30.96,2009
28.75157,-82.54911,34.34,2002
29.2529,-81.95738,21.21,2013
29.19478,-82.08565,33.39,2005
29.09067,-82.12955,22.66,2004
29.4576,-81.65936,31.99,2019
29.60666,-81.92876,20.29,2015
29.03394,-82.00354,19.43,2002
29.24341,-82.21385,28.84,2002
29.32271,-82.03605,23.98,2017
29.13307,-82.07823,28.87,2010
29.33267,-82.13318,33.1,2019
28.61373,-82.17568,36.81,2000
28.75618,-81.93538,32.26,2007
29.41489,-82.20019,15.19,2021
28.89634,-81.92719,23.48,2003
29.04087,-81.91253,24.84,2011
29.59784,-82.27374,27.25,2015
29.58033,-81.9553,30.97,2003
29.41225,-81.83661,43.21,2017
28.96271,-82.11236,30.41,2006
29.456,-81.93497,22.48,2003
29.30316,-81.73493,36.32,2013
29.00551,-82.31818,14.79,2021
29.32347,-81.89581,26.53,2001
29.27711,-82.00005,32.8,2002
29.09471,-82.11871,27.62,2020
29.38812,-82.18955,31.45,2012
29.10678,-82.25734,21.87,2018
29.01608,-81.72465,31.83,2011
29.2867,-82.09725,29.36,2002
29.06164,-82.14096,43.69,2012
29.00076,-81.89794,19.47,2004
29.24617,-82.06655,15.51,2017
29.13883,-81.8149,23.65,2020
29.56886,-82.36732,40.24,2017
29.28017,-82.13038,36.82,2012
29.27091,-82.48443,24.08,2009
29.28353,-81.77322,27.27,2020
29.08725,-82.00061,24.88,2005
29.27234,-81.72418,29.52,2018
29.31698,-81.84941,17.06,2017
28.98934,-82.00521,27.34,2003
29.27504,-81.98302,36.73,2010
29.04259,-81.85007,28.56,2002
29.35679,-81.93258,24.41,2014
29.08514,-81.82718,26.6,2018
29.11295,-82.16344,32.59,2013
29.28634,-81.92391,30.45,2020
28.93301,-82.37728,33.24,2004
29.14082,-82.206,20.46,2009
29.23455,-82.14612,28.27,2020
28.93906,-82.27464,30.43,2017
29.13332,-81.96332,38.75,2020
29.27321,-82.02706,36.27,2000
29.23501,-81.96921,19.5,2018
29.22141,-82.01215,27.01,2017
29.5905,-82.36623,30.11,2011
28.91397,-81.82283,16.32,2004
29.02047,-82.26986,29.84,2012
29.19277,-82.04017,29.26,2019
29.67299,-82.18174,17.22,2004
29.10329,-82.02251,37.75,2004
29.12633,-82.07828,19.98,2011
29.50498,-81.98343,28.63,2007
29.35012,-81.94189,29.27,2011
28.90298,-81.79975,29.47,2020
29.1752,-82.186,37.76,2016
29.11388,-82.16707,27.53,2018
28.97366,-81.93931,37.05,2011
28.88213,-82.26142,32.7,2007
29.27438,-82.22705,27.33,2011
29.00421,-82.04297,21.45,2004
29.08059,-82.18097,29.87,2016
29.13301,-82.15732,30.56,2022
29.36748,-81.95186,18.6,2013
29.31773,-82.32635,20.06,2006
29.23381,-82.27871,22.54,2013
29.26293,-82.05249,24.29,2020
29.16246,-82.43762,26.83,2004
29.34064,-82.01212,35.51,2019
29.62051,-81.8083,26.08,2021
29.39914,-82.45355,29.99,2015
29.45045,-81.98601,24.83,2013
28.9519,-82.24961,29.9,2021
29.10694,-82.16882,27.71,2021
29.10119,-81.89474,23.74,2012
29.13989,-82.03782,28.94,2016
29.34552,-82.22467,24.51,2003
29.25948,-81.8893,41.53,2019
29.51563,-81.9835,24.5,2015
29.20812,-82.26912,15.29,2017
29.38962,-82.39913,29.58,2016
28.95262,-82.38232,34.82,2022
29.0823,-82.08421,31.99,2012
28.90921,-82.25205,38.21,2022
29.04175,-82.14722,27.66,2002
29.5166,-82.13643,42.01,2013
29.20908,-82.04117,27.97,2016
29.18851,-82.04403,28.57,2020
29.29988,-81.74756,25.21,2013
29.25631,-82.13982,23.64,2017
29.05769,-81.98065,26.31,2006
29.47845,-82.32935,34.35,2015
29.30976,-81.85236,7.19,2018
29.2648,-82.21726,37.08,2004
29.37189,-82.26871,27.9,2022
29.01421,-81.98142,26.99,2016
29.07729,-81.96429,17.72,2022
29.12308,-81.89077,30.23,2020
29.28863,-82.05739,37.76,2013
29.53496,-81.94037,30.88,2011
29.25376,-82.03593,12.9,2019
29.55515,-82.14222,23.22,2019
29.50025,-81.9504,31.7,2000
29.39746,-81.98133,37.77,2016
29.19944,-82.01413,21.16,2007
29.08311,-82.26195,21.06,2011
29.21029,-82.05569,41.04,2012
29.72007,-82.16894,33.6,2018
29.21973,-82.02985,23.49,2017
28.82328,-82.13284,40.86,2018
28.9425,-81.6824,26.42,2006
29.45239,-82.23576,30.0,2000
29.19717,-81.87639,30.13,2009
29.25327,-82.1081,30.95,2016
29.56434,-82.15883,31.54,2022
28.99285,-82.22393,30.4,2015
29.24791,-82.3606,35.53,2014
29.1619,-81.77483,19.57,2015
29.26014,-82.01508,13.0,2021
28.77992,-82.15755,16.02,2013
29.41856,-82.11996,41.2,2007
29.23076,-82.10217,34.87,2010
29.58004,-81.86843,21.53,2018
29.23468,-82.11219,44.85,2021
29.31586,-82.10961,27.59,2007
29.07872,-81.9746,24.58,2006
29.38422,-82.35484,20.48,2003
29.45587,-81.82309,22.95,2021
29.18927,-82.05904,38.98,2015
28.85556,-82.16813,32.41,2018
29.35198,-82.21355,43.51,2008
29.17078,-82.30017,34.98,2004
29.51409,-81.95236,19.35,2016
29.24049,-82.265,39.38,2005
29.12211,-82.03578,21.94,2000
29.19211,-81.9365,28.36,2018
29.34749,-81.95912,30.91,2008
29.12158,-82.04359,35.88,2019
29.14664,-81.96432,21.52,2011
29.29628,-82.1805,33.31,2014
29.2507,-81.97367,23.52,2003
29.15048,-82.11926,15.57,2017
29.04948,-81.98718,38.78,2004
29.57116,-82.08483,28.17,2013
28.6175,-82.0585,32.94,2010
29.03383,-82.02652,22.23,2017
29.24547,-82.1037,31.4,2006
29.27263,-81.98006,20.67,2020
29.4546,-81.89083,27.59,2017
29.37983,-81.93358,25.76,2000
29.06767,-81.97187,23.91,2018
28.98811,-82.29145,23.35,2005
29.35608,-82.07904,24.2,2014
29.40163,-81.9244,23.62,2009
28.77077,-81.9582,34.77,2010
29.02037,-82.27849,32.55,2012
29.25032,-82.11631,30.65,2010
29.32026,-82.2222,18.96,2019
29.12198,-82.17295,14.88,2011
29.33174,-82.06289,19.51,2014
29.1116,-82.00096,39.17,2021
29.252,-82.06307,39.55,2002
29.2544,-81.88447,41.57,2015
29.44898,-82.0997,27.52,2012
28.61844,-82.14982,35.71,2002
29.36174,-82.27095,15.96,2009
29.24808,-81.76804,24.59,2016
29.24272,-82.03712,26.57,2021
28.96124,-81.74685,33.17,2017
29.05785,-81.85174,24.49,2004
29.48332,-82.11295,32.18,2020
29.42779,-82.06252,13.66,2013
28.95565,-82.09777,25.63,2017
29.36469,-82.04883,31.0,2009
29.11715,-81.95572,27.97,2004
29.21231,-82.17269,34.55,2000
29.13017,-82.25366,28.2,2013
29.05818,-81.98797,18.99,2000
29.09893,-82.09471,33.54,2007
29.07982,-81.90748,37.79,2012
29.27012,-82.17196,36.62,2016
29.33041,-82.02397,12.7,2022
29.15118,-82.19509,27.43,2013
28.88289,-82.03425,30.44,2004
29.14691,-81.81167,23.88,2019
29.11329,-82.21808,28.31,2004
29.422,-81.99166,29.27,2008
29.28693,-81.92331,33.32,2000
29.22109,-81.95772,21.6,2009
29.21664,-82.01294,19.98,2011
28.89956,-81.98791,21.49,2004
29.51356,-81.76789,32.17,2002
29.10021,-82.09055,32.21,2012
29.12678,-82.01666,24.85,2022
29.21202,-81.75084,17.28,2001
29.31328,-81.96787,38.84,2003
28.70387,-82.12762,17.57,2009
29.25626,-81.96259,26.4,2001
29.20247,-82.28721,33.77,2009
29.35318,-81.94086,41.88,2021
29.22771,-81.97368,23.84,2005
29.09179,-81.9943,19.08,2012
29.21587,-82.08338,39.82,2015
29.29212,-82.09943,24.24,2002
29.2117,-81.8481,25.51,2020
29.05946,-81.90315,30.42,2004
29.11404,-82.36393,31.58,2017
29.30311,-81.98739,16.57,2014
29.20606,-82.09719,19.92,2008
29.41076,-81.89319,23.2,2014
29.00013,-82.14161,18.96,2017
29.22448,-82.22831,37.29,2008
29.37388,-82.23974,30.65,2016
29.12824,-81.97531,32.85,2008
29.01868,-82.11119,29.35,2005
28.99907,-81.87441,21.47,2011
29.23164,-82.19119,26.14,2017
28.95058,-82.0109,23.88,2021
28.98209,-82.05649,23.32,2020
29.10641,-82.09541,30.83,2021
29.52225,-81.92095,37.76,2006
29.47646,-81.96817,30.84,2001
28.90108,-82.20777,23.32,2022
29.02589,-82.10816,26.81,2007
29.15572,-82.10263,32.34,2015
29.1577,-81.7538,22.25,2014
29.23007,-82.12046,12.57,2013
29.05855,-81.92004,16.81,2001
29.27316,-82.18662,30.59,2009
29.22738,-81.94921,30.3,2016
29.44709,-81.89422,23.55,2016
29.18694,-82.18916,20.42,2005
28.99527,-82.14257,27.71,2018
28.90318,-82.18515,34.04,2021
29.13431,-82.02267,30.33,2016
28.99059,-82.1152,31.5,2019
29.05287,-82.0012,19.4,2010
29.71967,-81.95582,22.03,2020
28.94752,-81.93767,21.0,2006
29.06412,-82.22096,34.25,2008
29.08407,-81.9078,28.13,2001
29.20911,-81.81912,26.99,2016
29.46012,-81.77599,48.17,2006
29.23142,-82.03676,26.85,2022
29.38722,-82.42269,18.92,2018
29.19344,-82.03186,29.6,2011
29.28858,-81.94263,32.08,2008
29.12275,-82.03041,25.15,2012
29.09564,-82.113,33.49,2015
29.28437,-81.90331,39.58,2022
29.11276,-82.37857,36.29,2001
29.35556,-82.0884,18.89,2002
29.28647,-82.45919,20.71,2013
29.52964,-82.37344,35.05,2007
29.20489,-82.41026,36.94,2020
29.0994,-82.17351,32.02,2001
29.11203,-81.84946,22.97,2004
29.45663,-81.78265,31.54,2012
29.50598,-82.11446,25.29,2013
29.17438,-82.10459,34.79,2004
29.10456,-81.88466,27.74,2008
28.98321,-81.87715,32.21,2022
29.27616,-81.98921,20.46,2020
29.1342,-82.26821,24.11,2016
29.21164,-81.99061,29.04,2018
29.05313,-81.83279,33.58,2013
29.13247,-81.97235,22.28,2009
29.42776,-81.97887,33.68,2014
29.07128,-82.19558,32.54,2021
29.14983,-82.27273,36.4,2002
29.25587,-82.02089,43.19,2009
29.08023,-81.7841,28.93,2003
29.14103,-81.86887,22.35,2006
29.46721,-81.99729,36.16,2008
28.97029,-82.13589,38.78,2021
29.19659,-81.82351,29.07,2021
29.0737,-82.08317,32.36,2022
29.25443,-82.10386,26.44,2020
29.2729,-82.08257,22.49,2021
28.98552,-82.11492,30.57,2009
29.38529,-82.25286,28.81,2022
29.38498,-81.93299,31.57,2019
29.09664,-82.08278,20.25,2022
29.20919,-81.92553,28.71,2016
29.13934,-81.86345,27.95,2021
29.17536,-82.21067,35.86,2007
29.70892,-82.07256,27.59,2008
29.27356,-81.78624,17.83,2000
29.62252,-82.21105,28.98,2012
29.37269,-82.1026,25.5,2012
28.94131,-82.09518,35.43,2013
29.01335,-82.05373,32.02,2009
29.34569,-82.14643,23.4,2004
29.17787,-82.29859,22.82,2006
29.31057,-82.17763,25.63,2004
28.99939,-82.41667,34.52,2004
29.08097,-82.25305,29.43,2017
29.26651,-81.97431,26.88,2010
29.26384,-82.1454,34.03,2013
29.23905,-81.91148,26.56,2020
29.3415,-82.11863,28.6,2005
29.12589,-81.54136,31.35,2019
29.18537,-81.8284,28.61,2021
29.3399,-81.98773,28.46,2015
29.4418,-81.80009,18.06,2005
29.26083,-81.93471,21.48,2004
29.27648,-81.94953,12.52,2008
29.46754,-81.93848,26.47,2021
29.51229,-82.08237,42.66,2014
29.3763,-81.91979,21.98,2010
